Sold,AvgPrice,YearNum,MonthNum,FishGroup,Country
432.2740426921647,3.1746527999999996,2023,9,Hake,USA
1044.6244704302783,1.433003,2023,9,Redfish,USA
1597.1006341228876,6.679998599999999,2023,9,Hake,USA
633.2157015721531,7.0327378,2023,9,Cod,USA
35.3802469359799,3.6155767999999995,2023,9,Cod,USA
3560.2507461603363,5.401319,2023,9,Haddock,USA
909.9073763278933,6.900460599999999,2023,9,Pollock,USA
313.8862933294627,9.920789999999998,2023,9,Cod,USA
8538.886520125918,4.3871937999999995,2023,9,Haddock,USA
11489.05480309532,5.379272799999999,2023,9,Hake,USA
1799.8566646406184,4.343101399999999,2023,9,Hake,USA
466.7471038092733,4.4974248,2023,9,Pollock,USA
161.93266866852338,2.4912205999999997,2023,9,Haddock,USA
423.6557774128875,1.3007257999999997,2023,10,Redfish,USA
10035.74312126353,3.3069299999999995,2023,10,Hake,USA
7942.411844218052,6.0406588,2023,10,Pollock,USA
1856.1021854106377,4.0565008,2023,10,Hake,USA
1044.1708775208426,3.9242236,2023,10,Pollock,USA
1745.4255155083417,2.9321446,2023,10,Hake,USA
18.14371637742559,2.5353129999999995,2023,10,Cod,USA
178.71560631764206,1.9841579999999999,2023,10,Hake,USA
3650.062142228593,4.40924,2023,10,Haddock,USA
51.25599876622729,2.755775,2023,10,Haddock,USA
5595.975723707487,5.202903199999999,2023,10,Pollock,USA
1060.0466293510901,6.371351799999999,2023,10,Cod,USA
1659.696455625006,5.114718399999999,2023,10,Cod,USA
6950.404151282308,3.8139925999999997,2023,10,Haddock,USA
5299.779553846015,5.0485798,2023,11,Hake,USA
289.8458691293738,3.4392072,2023,11,Pollock,USA
0.9071858188712795,2.6234977999999995,2023,11,Haddock,USA
4771.79740726293,3.4832996,2023,11,Haddock,USA
3524.8704992243565,5.3131341999999995,2023,11,Pollock,USA
53.97755622284113,1.6314187999999998,2023,11,Redfish,USA
858.651377561666,6.7020447999999995,2023,11,Cod,USA
652.26660376845,3.5053457999999997,2023,11,Hake,USA
1055.5107002567336,5.7761043999999995,2023,11,Cod,USA
5832.297629523456,6.349305599999999,2023,11,Pollock,USA
4.082336184920758,3.5053457999999997,2023,11,Cod,USA
2621.313423628562,4.343101399999999,2023,11,Haddock,USA
85.27546697390027,1.8959731999999998,2023,11,Hake,USA
874.5271293919134,4.6737944,2023,11,Hake,USA
123.83086427592966,2.7998673999999997,2023,12,Haddock,USA
654.9881612250638,3.8139925999999997,2023,12,Pollock,USA
706.6977529007268,4.0124084,2023,12,Hake,USA
595.1138971795593,8.2452788,2023,12,Cod,USA
18.59730928686123,3.7919463999999996,2023,12,Cod,USA
10790.521722564434,4.4533324,2023,12,Haddock,USA
3318.939318340576,5.114718399999999,2023,12,Hake,USA
8332.048153423266,4.739933,2023,12,Pollock,USA
1611.1620143153923,6.5697676,2023,12,Cod,USA
4590.81383639811,6.261120799999999,2023,12,Haddock,USA
1643.3671108853227,4.784025399999999,2023,12,Hake,USA
7806.787564296796,5.51155,2023,12,Pollock,USA
191.41620778183997,2.7337287999999997,2023,12,Hake,USA
3750.759768123305,1.5211877999999996,2023,12,Redfish,USA
872.2591648447352,6.9225068,2022,1,Cod,USA
29.029946203880943,2.5132667999999994,2022,1,Haddock,USA
1373.9329226805528,3.5053457999999997,2022,1,Pollock,USA
1469.1874336620372,4.8060716,2022,1,Haddock,USA
5014.4696138109975,4.2769628,2022,1,Pollock,USA
622.7830646551333,2.755775,2022,1,Hake,USA
319.783001152126,7.5618466,2022,1,Cod,USA
3394.689334216328,4.2769628,2022,1,Haddock,USA
1038.2741696981793,4.8722102,2022,1,Hake,USA
371.0389999183533,2.7116825999999996,2022,1,Redfish,USA
4040.6056372526787,4.431286199999999,2022,1,Pollock,USA
629.586958296668,7.054784,2022,1,Hake,USA
2.7215574566138385,4.6737944,2022,1,Cod,USA
30.39072493218786,1.5652801999999997,2022,1,Hake,USA
289.39227621993814,3.3510223999999997,2022,2,Hake,USA
2326.9316254048317,3.9462697999999996,2022,2,Pollock,USA
426.37733486950134,2.4912205999999997,2022,2,Pollock,USA
1202.9283958233166,4.7619792,2022,2,Hake,USA
54.43114913227677,6.217028399999999,2022,2,Cod,USA
242.2186136386316,6.062704999999999,2022,2,Cod,USA
82.55390951728643,4.8722102,2022,2,Haddock,USA
1640.645553428709,5.8642892,2022,2,Haddock,USA
1542.215892081175,4.8060716,2022,2,Haddock,USA
370.5854070089177,6.8563681999999995,2022,2,Hake,USA
1665.5931634476692,4.321055199999999,2022,2,Pollock,USA
350.1737260843139,1.4991416,2022,2,Redfish,USA
301.63928477470046,1.9841579999999999,2022,2,Hake,USA
285.3099400350174,6.128843599999999,2022,3,Cod,USA
4783.137229998821,5.0926722,2022,3,Haddock,USA
25.854795837831464,3.5935305999999994,2022,3,Cod,USA
129.72757209859296,2.1384814,2022,3,Haddock,USA
73.028458419138,2.7337287999999997,2022,3,Hake,USA
843.2292186408542,4.6737944,2022,3,Pollock,USA
1351.253277208771,5.7981506,2022,3,Hake,USA
438.62434342426366,3.9903622,2022,3,Hake,USA
478.9941123640356,7.0988764,2022,3,Hake,USA
139.2530231967414,2.976237,2022,3,Pollock,USA
1392.9838248768497,5.8201968,2022,3,Haddock,USA
155.1287750269888,2.4030358,2022,3,Redfish,USA
2397.692119276792,4.431286199999999,2022,3,Cod,USA
570.6198800700348,5.3351804,2022,3,Pollock,USA
1.814371637742559,3.3069299999999995,2022,4,Cod,USA
72.12127260026672,8.090955399999999,2022,4,Hake,USA
487.6123776433127,6.2390745999999995,2022,4,Pollock,USA
402.3369106694125,6.172935999999999,2022,4,Haddock,USA
102.51199753245459,8.642110399999998,2022,4,Hake,USA
183.7051283214341,8.179140199999999,2022,4,Cod,USA
309.3503642351063,6.305213199999999,2022,4,Cod,USA
29.937132022752223,7.187061199999999,2022,4,Hake,USA
192.32339360071126,6.834321999999999,2022,4,Haddock,USA
6.8038936415345965,2.6455439999999997,2022,4,Haddock,USA
317.0614436955122,5.952474,2022,4,Pollock,USA
11.793415645326633,2.9541908,2022,4,Pollock,USA
104.32636917019714,6.724090999999999,2022,5,Pollock,USA
34.47306111710862,2.5132667999999994,2022,5,Hake,USA
43.091326396385774,5.886335399999999,2022,5,Haddock,USA
304.8144351407499,7.914585799999999,2022,5,Hake,USA
9.071858188712795,7.6279851999999995,2022,5,Cod,USA
17.69012346798995,6.525675199999999,2022,5,Cod,USA
95.25451098148434,4.4974248,2022,5,Haddock,USA
772.4687247688945,5.886335399999999,2022,5,Hake,USA
38.101804392593735,3.2848838,2022,5,Pollock,USA
245.84735691411674,4.5415171999999995,2022,5,Hake,USA
291.66024076711636,5.952474,2022,5,Pollock,USA
976.5855340149324,6.9665992,2022,6,Cod,USA
47.17366258130653,5.6217809999999995,2022,6,Haddock,USA
1265.5242173254348,5.3572266,2022,6,Pollock,USA
1622.0482441418478,5.070625999999999,2022,6,Hake,USA
28.576353294445305,1.3668643999999999,2022,6,Redfish,USA
145.60332392884035,7.429569399999999,2022,6,Hake,USA
58.059892407761886,3.3069299999999995,2022,6,Hake,USA
492.60189964710474,2.8219136,2022,6,Pollock,USA
4.989522003792037,5.2249494,2022,6,Cod,USA
0.45359290943563974,2.1164351999999997,2022,6,Hake,USA
2228.0483711478623,4.3871937999999995,2022,6,Pollock,USA
409.14080431094703,7.9807244,2022,6,Cod,USA
87.99702443051412,4.2769628,2022,6,Haddock,USA
2505.647231722474,5.246995599999999,2022,7,Haddock,USA
918.5256416071704,9.3475888,2022,7,Hake,USA
3473.1609075486936,5.7981506,2022,7,Pollock,USA
1505.928459326324,2.9982832,2022,7,Pollock,USA
6904.591267429309,5.754058199999999,2022,7,Hake,USA
311.6183287822845,9.215311599999998,2022,7,Cod,USA
614.1647993758562,7.914585799999999,2022,7,Cod,USA
3361.5770518275262,4.4974248,2022,7,Haddock,USA
563.3623935190645,1.6314187999999998,2022,7,Redfish,USA
2454.3912329562468,6.900460599999999,2022,7,Pollock,USA
9.979044007584074,2.755775,2022,7,Hake,USA
424.1093703223232,9.964882399999999,2022,8,Cod,USA
2335.549890684109,4.519470999999999,2022,8,Hake,USA
11955.348313995157,6.3933979999999995,2022,8,Hake,USA
992.4612858451798,4.6958405999999995,2022,8,Pollock,USA
0.9071858188712795,4.6958405999999995,2022,8,Cod,USA
5292.97566020448,5.2690418,2022,8,Haddock,USA
75.2964229663162,3.1966989999999997,2022,8,Haddock,USA
9032.84919850133,5.51155,2022,8,Haddock,USA
4788.5803449120485,7.231153599999999,2022,8,Pollock,USA
615.0719851947275,8.179140199999999,2022,8,Cod,USA
1847.9375130407964,8.333463599999998,2022,8,Hake,USA
283.9491613067105,2.6896363999999995,2022,8,Hake,USA
927.5974997958833,1.6314187999999998,2022,8,Redfish,USA
5483.484682167449,7.407523199999999,2022,8,Pollock,USA
689.4612223421724,10.1632982,2022,9,Cod,USA
9.525451098148434,5.291087999999999,2022,9,Cod,USA
5983.3440683655235,6.4595366,2022,9,Haddock,USA
2580.0364688699187,6.084751199999999,2022,9,Pollock,USA
65.77097186816776,2.7116825999999996,2022,9,Haddock,USA
363.78151336738307,3.2187451999999994,2022,9,Pollock,USA
10066.133846195717,6.0406588,2022,9,Hake,USA
114.30541317778122,2.9100984,2022,9,Hake,USA
573.3414375266486,1.433003,2022,9,Redfish,USA
1285.9358982500387,7.605938999999999,2022,9,Hake,USA
1394.3446036051566,4.321055199999999,2022,9,Hake,USA
2212.6262122270505,7.054784,2022,9,Haddock,USA
4925.111810652176,6.3933979999999995,2022,9,Pollock,USA
666.3279839609548,8.752341399999999,2022,9,Cod,USA
4.989522003792037,4.321055199999999,2022,10,Cod,USA
178.26201340820643,2.5132667999999994,2022,10,Haddock,USA
241.31142781976035,2.4691744,2022,10,Hake,USA
1049.6139924340703,5.732012,2022,10,Pollock,USA
833.7037675427058,9.590096999999998,2022,10,Cod,USA
824.631909353993,7.870493399999999,2022,10,Cod,USA
10011.249104154005,5.7981506,2022,10,Haddock,USA
151.04643884206803,1.5652801999999997,2022,10,Redfish,USA
7958.741188957735,5.0926722,2022,10,Hake,USA
3933.104117716432,5.952474,2022,10,Haddock,USA
915.8040841505566,6.9665992,2022,10,Hake,USA
2736.5260226252144,3.9462697999999996,2022,10,Hake,USA
3125.7087389209933,3.9903622,2022,10,Pollock,USA
442.7066796091844,3.1305603999999994,2022,10,Pollock,USA
3015.0320690186973,4.960394999999999,2022,11,Pollock,USA
46.26647676243525,3.0644217999999994,2022,11,Hake,USA
239.9506490914534,1.3889106,2022,11,Redfish,USA
569.7126942511635,7.275245999999999,2022,11,Hake,USA
611.4432419192424,7.495707999999999,2022,11,Cod,USA
1.3607787283069193,1.5652801999999997,2022,11,Cod,USA
2563.2535312208,5.842242999999999,2022,11,Haddock,USA
82.1003166078508,2.6896363999999995,2022,11,Haddock,USA
4223.857172664677,4.321055199999999,2022,11,Pollock,USA
405.0584681260263,3.5714844,2022,11,Pollock,USA
714.8624252705682,8.642110399999998,2022,11,Cod,USA
5763.805100198674,5.136764599999999,2022,11,Haddock,USA
4284.185029619617,4.9383488,2022,11,Hake,USA
786.0765120519636,3.2848838,2022,11,Hake,USA
3690.431911168365,7.253199799999999,2022,12,Haddock,USA
8410.973319665069,5.0044873999999995,2022,12,Pollock,USA
342.0090537144724,10.053067199999997,2022,12,Hake,USA
323.41174442761115,4.739933,2022,12,Hake,USA
2856.2745507162235,6.4595366,2022,12,Hake,USA
47.17366258130653,2.0062042,2022,12,Hake,USA
436.8099717865211,1.9841579999999999,2022,12,Redfish,USA
57.606299498326244,3.1966989999999997,2022,12,Haddock,USA
16586.0783264236,4.5856096,2022,12,Pollock,USA
3155.19227803431,2.7116825999999996,2022,12,Pollock,USA
795.1483702406765,11.265608199999999,2022,12,Cod,USA
1982.2010142337456,9.7885128,2022,12,Cod,USA
35.3802469359799,5.0926722,2022,12,Cod,USA
6065.444384973374,6.172935999999999,2022,12,Haddock,USA
2713.392784243997,2.7998673999999997,2021,1,Pollock,USA
1194.763723453475,4.739933,2021,1,Hake,USA
105.23355498906842,4.6737944,2021,1,Hake,USA
6.8038936415345965,4.651748199999999,2021,1,Cod,USA
13.154194373633553,1.8298345999999996,2021,1,Hake,USA
1187.506236902505,4.299009,2021,1,Haddock,USA
441.3459008808775,1.6314187999999998,2021,1,Haddock,USA
9548.130743620217,2.866006,2021,1,Pollock,USA
723.0270976404098,8.0248168,2021,1,Cod,USA
750.6962651159838,8.796433799999999,2021,1,Cod,USA
5749.290127096734,3.2628375999999997,2021,1,Pollock,USA
8981.139606825667,3.0644217999999994,2021,1,Haddock,USA
826.4462809917356,5.291087999999999,2021,1,Hake,USA
542.0435267755895,1.4770954,2021,1,Redfish,USA
625.5046221117472,4.3871937999999995,2021,2,Haddock,USA
1587.575183024739,4.210824199999999,2021,2,Hake,USA
494.4162712848473,5.3131341999999995,2021,2,Cod,USA
2.7215574566138385,1.9400655999999998,2021,2,Hake,USA
1552.1949360887593,4.144685599999999,2021,2,Hake,USA
2284.293891917882,2.3368972,2021,2,Pollock,USA
209.55992415926556,3.7478539999999994,2021,2,Hake,USA
4681.532418285238,3.0864679999999995,2021,2,Pollock,USA
305.7216209596212,5.2249494,2021,2,Cod,USA
100.69762589471202,2.5794053999999997,2021,2,Haddock,USA
2535.1307708357904,3.6155767999999995,2021,2,Haddock,USA
89.35780315882103,1.8739269999999997,2021,2,Redfish,USA
2909.798514029629,3.5935305999999994,2021,2,Pollock,USA
510.74561602453036,6.3272594,2021,3,Cod,USA
8424.581106948137,2.866006,2021,3,Haddock,USA
1543.576670809482,5.665873399999999,2021,3,Hake,USA
2.7215574566138385,4.2328703999999995,2021,3,Cod,USA
1679.6545436401739,4.739933,2021,3,Haddock,USA
2571.8717965000774,4.4974248,2021,3,Pollock,USA
1441.9718590958987,5.9304277999999995,2021,3,Hake,USA
709.4193103573406,6.084751199999999,2021,3,Cod,USA
1208.8251036459799,5.9965664,2021,3,Pollock,USA
36.741025664286816,2.6455439999999997,2021,3,Hake,USA
1483.248813854542,1.5432339999999998,2021,3,Redfish,USA
521.6318458509857,3.1526065999999995,2021,3,Hake,USA
2974.6623000789255,2.5353129999999995,2021,3,Pollock,USA
481.7156698206494,1.5652801999999997,2021,3,Haddock,USA
355.61684099754154,1.3889106,2021,4,Redfish,USA
48.98803421904909,4.4533324,2021,4,Hake,USA
669.9567272364399,5.3131341999999995,2021,4,Pollock,USA
1233.77271366494,5.7981506,2021,4,Haddock,USA
258.094365468879,2.2266662,2021,4,Haddock,USA
921.7007919732199,4.2549166,2021,4,Pollock,USA
408.68721140151143,8.135047799999999,2021,4,Cod,USA
965.699304188477,6.812275799999999,2021,4,Cod,USA
1625.6769874173328,4.166731799999999,2021,4,Haddock,USA
2.7215574566138385,3.8580849999999995,2021,4,Cod,USA
76.20360878518747,3.2187451999999994,2021,4,Hake,USA
132.90272246464244,4.431286199999999,2021,4,Hake,USA
194.13776523845382,3.9462697999999996,2021,4,Pollock,USA
300.73209895582914,5.665873399999999,2021,5,Cod,USA
261.2695158349285,7.4736617999999995,2021,5,Pollock,USA
19.958088015168148,2.1164351999999997,2021,5,Haddock,USA
1244.20535058196,5.4454114,2021,5,Haddock,USA
287.12431167276,6.3272594,2021,5,Pollock,USA
496.2306429225899,1.7196036,2021,5,Redfish,USA
98.42966134753382,9.259404,2021,5,Cod,USA
279.8668251217897,4.0565008,2021,5,Hake,USA
759.7681233046966,6.3272594,2021,5,Hake,USA
25.854795837831464,3.2848838,2021,5,Pollock,USA
342.9162395333436,5.599734799999999,2021,5,Haddock,USA
36.741025664286816,2.5132667999999994,2021,5,Hake,USA
645.916303036351,8.3555098,2021,5,Hake,USA
11.339822735890994,1.4991416,2021,6,Haddock,USA
289.39227621993814,2.755775,2021,6,Pollock,USA
970.2352332828334,3.6155767999999995,2021,6,Hake,USA
652.26660376845,5.886335399999999,2021,6,Pollock,USA
77.5643875134944,2.1384814,2021,6,Hake,USA
338.38031043898724,1.1904948,2021,6,Redfish,USA
408.68721140151143,7.1429688,2021,6,Cod,USA
834.1573604521415,9.215311599999998,2021,6,Hake,USA
407.7800255826401,5.8642892,2021,6,Haddock,USA
766.5720169462312,5.401319,2021,6,Pollock,USA
311.6183287822845,8.090955399999999,2021,6,Cod,USA
1046.8924349774566,4.5415171999999995,2021,6,Haddock,USA
3934.9184893541747,7.275245999999999,2021,6,Hake,USA
744.7995572933205,7.8484472,2021,7,Hake,USA
676.7606208779745,2.6014515999999994,2021,7,Hake,USA
248.56891437073057,4.4974248,2021,7,Pollock,USA
593.2995255418168,1.7857422,2021,7,Redfish,USA
43.544919305821416,1.3889106,2021,7,Hake,USA
475.36536908855044,6.7902296,2021,7,Haddock,USA
949.369959448794,6.481582799999999,2021,7,Pollock,USA
206.8383667026517,9.810559,2021,7,Cod,USA
648.6378604929648,7.6279851999999995,2021,7,Cod,USA
17.23653055855431,1.6093725999999997,2021,7,Haddock,USA
1096.3340621059413,4.519470999999999,2021,7,Haddock,USA
9872.449673866699,3.6155767999999995,2021,7,Hake,USA
1544.0302637189177,6.8563681999999995,2021,7,Pollock,USA
1.3607787283069193,3.7919463999999996,2021,8,Cod,USA
2719.2894920666604,5.4895038,2021,8,Haddock,USA
456.7680598016892,2.4691744,2021,8,Hake,USA
1242.844571853653,9.6121432,2021,8,Hake,USA
579.6917382587476,4.629702,2021,8,Pollock,USA
605.5465340965791,8.5318794,2021,8,Cod,USA
2926.127858769312,5.423365199999999,2021,8,Haddock,USA
14548.992570148144,5.0044873999999995,2021,8,Hake,USA
1620.6874654135408,4.0124084,2021,8,Hake,USA
31.297910751059142,3.4832996,2021,8,Haddock,USA
3639.629505311573,5.9083816,2021,8,Pollock,USA
400.9761319411055,1.4550492,2021,8,Redfish,USA
1378.4688517749091,7.5618466,2021,8,Cod,USA
7147.263473977376,5.952474,2021,8,Pollock,USA
3.628743275485118,2.7337287999999997,2021,9,Cod,USA
4273.752392702598,4.166731799999999,2021,9,Haddock,USA
13571.499850314342,5.0485798,2021,9,Hake,USA
2411.7534994692965,5.51155,2021,9,Cod,USA
1126.724787038129,8.642110399999998,2021,9,Hake,USA
2419.010986020267,4.7178868,2021,9,Haddock,USA
48.534441309613456,1.7416498,2021,9,Hake,USA
455.86087398281796,1.8518807999999998,2021,9,Redfish,USA
6720.886139107874,6.2390745999999995,2021,9,Pollock,USA
1106.766699022961,6.3933979999999995,2021,9,Cod,USA
722.5735047309742,4.4533324,2021,9,Hake,USA
30.39072493218786,1.7857422,2021,9,Haddock,USA
4346.780851121735,5.7761043999999995,2021,9,Pollock,USA
952.5451098148435,3.7037615999999995,2021,9,Pollock,USA
9480.545400114306,6.217028399999999,2021,10,Pollock,USA
6535.366639148698,4.9383488,2021,10,Hake,USA
387.36834465803634,7.738216199999999,2021,10,Cod,USA
735.7276991046076,6.768183399999999,2021,10,Cod,USA
16.32934473968303,1.7196036,2021,10,Haddock,USA
5911.222795765257,4.210824199999999,2021,10,Haddock,USA
2603.1697072511365,4.784025399999999,2021,10,Haddock,USA
5536.101459661983,5.423365199999999,2021,10,Pollock,USA
240.40424200088907,3.5714844,2021,10,Pollock,USA
229.51801217443372,2.1164351999999997,2021,10,Hake,USA
914.8968983316854,1.8298345999999996,2021,10,Redfish,USA
704.8833812629841,8.443694599999999,2021,10,Hake,USA
803.313042610518,3.6596691999999993,2021,10,Hake,USA
1451.950903103483,6.481582799999999,2021,11,Cod,USA
16.32934473968303,2.2707585999999997,2021,11,Haddock,USA
6759.8951293193395,5.4895038,2021,11,Pollock,USA
5059.375311845126,4.7619792,2021,11,Pollock,USA
491.24112091879783,8.046862999999998,2021,11,Cod,USA
2543.295443205632,4.629702,2021,11,Haddock,USA
3228.674329362884,4.8942564,2021,11,Hake,USA
596.0210829984306,2.7998673999999997,2021,11,Redfish,USA
574.7022162549556,8.2452788,2021,11,Hake,USA
517.0959167566293,4.0124084,2021,11,Hake,USA
376.02852192214533,3.5714844,2021,11,Pollock,USA
8.164672369841515,3.7037615999999995,2021,11,Cod,USA
813.2920866181021,5.0044873999999995,2021,11,Haddock,USA
55.33833495114805,1.6093725999999997,2021,11,Hake,USA
34.47306111710862,3.5053457999999997,2021,12,Haddock,USA
8824.65005307037,7.120922599999999,2021,12,Pollock,USA
771.5615389500232,5.0485798,2021,12,Pollock,USA
745.7067431121917,8.774387599999999,2021,12,Cod,USA
8229.989748800248,5.4674575999999995,2021,12,Haddock,USA
542.0435267755895,3.7699001999999995,2021,12,Hake,USA
8282.152933385347,7.495707999999999,2021,12,Pollock,USA
77.5643875134944,1.3007257999999997,2021,12,Hake,USA
530.7037040396986,2.425082,2021,12,Redfish,USA
2438.515481125999,5.533596199999999,2021,12,Haddock,USA
845.0435902785969,7.253199799999999,2021,12,Hake,USA
1207.0107320082373,8.179140199999999,2021,12,Cod,USA
2579.1292830510474,4.9383488,2021,12,Hake,USA
3.628743275485118,4.651748199999999,2021,12,Cod,USA
3375.1848391105955,3.0864679999999995,2020,1,Pollock,USA
1875.6066805163703,7.870493399999999,2020,1,Cod,USA
999.71877239615,8.0027706,2020,1,Cod,USA
4630.27641951901,3.4392072,2020,1,Haddock,USA
120.20212100044454,3.2187451999999994,2020,1,Hake,USA
115.21259899665249,1.3227719999999998,2020,1,Redfish,USA
723.4806905498453,5.732012,2020,1,Haddock,USA
