year,month,hts_number,name,fus_group_code1,fus_group_code2,fus_group1,fus_group2,cntry_code,cntry_name,continent,fao,custom_district_code,custom_district_name,edible_code,kilos,val,source,association,rfmo,nmfs_region_code,links,date
2016,02,0303630010,GROUNDFISH COD ATLANTIC FROZEN,B2,0127,"F/F, WHOLE, GROUNDFISH",COD,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,48480,166630,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVqZAAh'}]",2016-02-01
2016,02,0303640000,GROUNDFISH HADDOCK FROZEN,B2,0130,"F/F, WHOLE, GROUNDFISH",HADDOCK,4091,FAROE IS.,EUROPE,234,01,"PORTLAND, ME",E,99164,258201,IMP,,,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVqZAAk'}]",2016-02-01
2016,02,0304725000,GROUNDFISH HADDOCK FILLET FROZEN,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,346668,2935241,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVqcAAM'}]",2016-02-01
2016,02,0304725000,GROUNDFISH HADDOCK FILLET FROZEN,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4621,RUSSIAN FEDERATION,EUROPE,643,01,"PORTLAND, ME",E,63873,472968,IMP,"APEC, CCAMLR, ICCAT, NAFO","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVqcAAO'}]",2016-02-01
2016,02,0304735000,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,E3,0531,"F/F, FILLET/STEAK, GROUNDFISH",POLLOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,1323,3268,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVqcAAY'}]",2016-02-01
2015,04,0304735000,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,E3,0531,"F/F, FILLET/STEAK, GROUNDFISH",POLLOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,26742,143007,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVqmAAb'}]",2015-04-01
2016,02,0304791090,GROUNDFISH NSPF FILLET BLOCKS FROZEN > 4.5KG,C3,0337,"F/F, BLOCKS, GROUNDFISH",UNCLASSIFIED,4621,RUSSIAN FEDERATION,EUROPE,643,01,"PORTLAND, ME",E,20206,81673,IMP,"APEC, CCAMLR, ICCAT, NAFO","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVqsAAH'}]",2016-02-01
2014,03,0302510010,GROUNDFISH COD ATLANTIC FRESH,B2,0127,"F/F, WHOLE, GROUNDFISH",COD,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,852,3756,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVq0AAV'}]",2014-03-01
2014,03,0302510090,GROUNDFISH COD NSPF FRESH,B2,0127,"F/F, WHOLE, GROUNDFISH",COD,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,34493,89959,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVq0AAm'}]",2014-03-01
2015,04,0304795000,GROUNDFISH NSPF FILLET FROZEN,E3,0532,"F/F, FILLET/STEAK, GROUNDFISH",UNCLASSIFIED,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,31515,183444,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVq2AAM'}]",2015-04-01
2016,02,0304795000,GROUNDFISH NSPF FILLET FROZEN,E3,0532,"F/F, FILLET/STEAK, GROUNDFISH",UNCLASSIFIED,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,111054,379668,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVq6AAh'}]",2016-02-01
2015,05,0304725000,GROUNDFISH HADDOCK FILLET FROZEN,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4621,RUSSIAN FEDERATION,EUROPE,643,01,"PORTLAND, ME",E,14518,63374,IMP,"APEC, CCAMLR, ICCAT, NAFO","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVq%2FAAR'}]",2015-05-01
2015,05,0304735000,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,E3,0531,"F/F, FILLET/STEAK, GROUNDFISH",POLLOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,16330,96390,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVq%2FAAY'}]",2015-05-01
2014,03,0302520000,GROUNDFISH HADDOCK FRESH,B2,0130,"F/F, WHOLE, GROUNDFISH",HADDOCK,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,296981,1363614,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVrDAAY'}]",2014-03-01
2015,05,0304791090,GROUNDFISH NSPF FILLET BLOCKS FROZEN > 4.5KG,C3,0337,"F/F, BLOCKS, GROUNDFISH",UNCLASSIFIED,4621,RUSSIAN FEDERATION,EUROPE,643,01,"PORTLAND, ME",E,24854,126952,IMP,"APEC, CCAMLR, ICCAT, NAFO","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVrPAAI'}]",2015-05-01
2016,01,0304795000,GROUNDFISH NSPF FILLET FROZEN,E3,0532,"F/F, FILLET/STEAK, GROUNDFISH",UNCLASSIFIED,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,33670,199821,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVrbAAE'}]",2016-01-01
2015,05,0304795000,GROUNDFISH NSPF FILLET FROZEN,E3,0532,"F/F, FILLET/STEAK, GROUNDFISH",UNCLASSIFIED,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,40679,237756,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVrdAAl'}]",2015-05-01
2015,10,0304721000,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,C3,0316,"F/F, BLOCKS, GROUNDFISH",HADDOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,5987,40887,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVr0AAV'}]",2015-10-01
2015,10,0304725000,GROUNDFISH HADDOCK FILLET FROZEN,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,226605,2151939,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVr0AAa'}]",2015-10-01
2015,10,0304725000,GROUNDFISH HADDOCK FILLET FROZEN,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,16000,191265,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVr0AAb'}]",2015-10-01
2015,10,0304725000,GROUNDFISH HADDOCK FILLET FROZEN,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4621,RUSSIAN FEDERATION,EUROPE,643,01,"PORTLAND, ME",E,114814,707730,IMP,"APEC, CCAMLR, ICCAT, NAFO","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVr0AAc'}]",2015-10-01
2015,05,0305510000,GROUNDFISH COD NSPF DRIED,K1,3012,"CURED, DRIED, FISH",COD,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,59680,450224,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVsDAAM'}]",2015-05-01
2015,10,0304735000,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,E3,0531,"F/F, FILLET/STEAK, GROUNDFISH",POLLOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,21476,119961,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVsDAAW'}]",2015-10-01
2015,10,0304791010,GROUNDFISH POLLOCK NSPF FILLET BLOCKS FROZEN > 4.5KG,C3,0330,"F/F, BLOCKS, GROUNDFISH",POLLOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,79866,169536,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVsEAAJ'}]",2015-10-01
2015,04,0305510000,GROUNDFISH COD NSPF DRIED,K1,3012,"CURED, DRIED, FISH",COD,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,24781,203579,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVsNAAL'}]",2015-04-01
2015,10,0304791090,GROUNDFISH NSPF FILLET BLOCKS FROZEN > 4.5KG,C3,0337,"F/F, BLOCKS, GROUNDFISH",UNCLASSIFIED,4621,RUSSIAN FEDERATION,EUROPE,643,01,"PORTLAND, ME",E,16839,102505,IMP,"APEC, CCAMLR, ICCAT, NAFO","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVsSAAn'}]",2015-10-01
2015,10,0304795000,GROUNDFISH NSPF FILLET FROZEN,E3,0532,"F/F, FILLET/STEAK, GROUNDFISH",UNCLASSIFIED,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,20818,123499,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVsTAAJ'}]",2015-10-01
2015,05,0304951010,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,D3,0519,"F/F, MEAT, GROUNDFISH",COD,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,16785,32987,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVsbAAP'}]",2015-05-01
2014,03,0305510000,GROUNDFISH COD NSPF DRIED,K1,3012,"CURED, DRIED, FISH",COD,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,2629,25574,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVspAAY'}]",2014-03-01
2014,03,0304795000,GROUNDFISH NSPF FILLET FROZEN,E3,0532,"F/F, FILLET/STEAK, GROUNDFISH",UNCLASSIFIED,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,43109,236451,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVtFAAA'}]",2014-03-01
2014,03,0305320010,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,K2,4007,"CURED, PICKLED, FISH",COD,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,10000,59114,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVtlAAC'}]",2014-03-01
2015,05,0305320010,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,K2,4007,"CURED, PICKLED, FISH",COD,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,9000,63797,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVt6AAX'}]",2015-05-01
2015,04,0303640000,GROUNDFISH HADDOCK FROZEN,B2,0130,"F/F, WHOLE, GROUNDFISH",HADDOCK,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,282635,1260301,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVuSAAb'}]",2015-04-01
2015,04,0303640000,GROUNDFISH HADDOCK FROZEN,B2,0130,"F/F, WHOLE, GROUNDFISH",HADDOCK,4621,RUSSIAN FEDERATION,EUROPE,643,01,"PORTLAND, ME",E,110636,413241,IMP,"APEC, CCAMLR, ICCAT, NAFO","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVuSAAc'}]",2015-04-01
2015,09,0304440020,GROUNDFISH HADDOCK FILLET FRESH,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,9300,121154,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVueAAJ'}]",2015-09-01
2014,03,0304440010,GROUNDFISH COD ATLANTIC FILLET FRESH,E3,0519,"F/F, FILLET/STEAK, GROUNDFISH",COD,1010,GREENLAND,EUROPE,304,01,"PORTLAND, ME",E,22453,146025,IMP,,,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVuyAAb'}]",2014-03-01
2014,03,0304440020,GROUNDFISH HADDOCK FILLET FRESH,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,3255,25679,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVu2AAF'}]",2014-03-01
2015,05,0303630010,GROUNDFISH COD ATLANTIC FROZEN,B2,0127,"F/F, WHOLE, GROUNDFISH",COD,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,74601,256822,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvGAAN'}]",2015-05-01
2015,05,0303640000,GROUNDFISH HADDOCK FROZEN,B2,0130,"F/F, WHOLE, GROUNDFISH",HADDOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,54319,236058,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvGAAP'}]",2015-05-01
2015,05,0303640000,GROUNDFISH HADDOCK FROZEN,B2,0130,"F/F, WHOLE, GROUNDFISH",HADDOCK,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,127859,594050,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvGAAQ'}]",2015-05-01
2015,05,0303640000,GROUNDFISH HADDOCK FROZEN,B2,0130,"F/F, WHOLE, GROUNDFISH",HADDOCK,4091,FAROE IS.,EUROPE,234,01,"PORTLAND, ME",E,226766,916512,IMP,,,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvGAAR'}]",2015-05-01
2015,10,0304951010,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,D3,0519,"F/F, MEAT, GROUNDFISH",COD,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,11975,23562,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVviAAb'}]",2015-10-01
2015,10,0305320010,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,K2,4007,"CURED, PICKLED, FISH",COD,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,25425,122547,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvlAAR'}]",2015-10-01
2015,08,0303630010,GROUNDFISH COD ATLANTIC FROZEN,B2,0127,"F/F, WHOLE, GROUNDFISH",COD,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,5642,16925,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvnAAb'}]",2015-08-01
2015,08,0303630010,GROUNDFISH COD ATLANTIC FROZEN,B2,0127,"F/F, WHOLE, GROUNDFISH",COD,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,141767,469362,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvnAAc'}]",2015-08-01
2015,08,0303630010,GROUNDFISH COD ATLANTIC FROZEN,B2,0127,"F/F, WHOLE, GROUNDFISH",COD,4091,FAROE IS.,EUROPE,234,01,"PORTLAND, ME",E,7334,25843,IMP,,,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvnAAd'}]",2015-08-01
2015,08,0303640000,GROUNDFISH HADDOCK FROZEN,B2,0130,"F/F, WHOLE, GROUNDFISH",HADDOCK,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,78808,284669,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvnAAh'}]",2015-08-01
2015,08,0303640000,GROUNDFISH HADDOCK FROZEN,B2,0130,"F/F, WHOLE, GROUNDFISH",HADDOCK,4091,FAROE IS.,EUROPE,234,01,"PORTLAND, ME",E,20016,85487,IMP,,,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvnAAi'}]",2015-08-01
2015,08,0303640000,GROUNDFISH HADDOCK FROZEN,B2,0130,"F/F, WHOLE, GROUNDFISH",HADDOCK,4621,RUSSIAN FEDERATION,EUROPE,643,01,"PORTLAND, ME",E,9945,44951,IMP,"APEC, CCAMLR, ICCAT, NAFO","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvnAAj'}]",2015-08-01
2015,10,0304440010,GROUNDFISH COD ATLANTIC FILLET FRESH,E3,0519,"F/F, FILLET/STEAK, GROUNDFISH",COD,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,1270,16910,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvrAAQ'}]",2015-10-01
2015,09,0304711000,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,C3,0314,"F/F, BLOCKS, GROUNDFISH",COD,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,23949,102566,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvwAAH'}]",2015-09-01
2015,09,0304711000,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,C3,0314,"F/F, BLOCKS, GROUNDFISH",COD,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,19757,79855,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvwAAI'}]",2015-09-01
2015,09,0304711000,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,C3,0314,"F/F, BLOCKS, GROUNDFISH",COD,4550,POLAND,EUROPE,616,01,"PORTLAND, ME",E,72140,216418,IMP,"CCAMLR, EU, OECD",CCAMLR,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvwAAJ'}]",2015-09-01
2015,09,0304715000,GROUNDFISH COD NSPF FILLET FROZEN,E3,0519,"F/F, FILLET/STEAK, GROUNDFISH",COD,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,121186,1081960,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvwAAQ'}]",2015-09-01
2015,09,0304715000,GROUNDFISH COD NSPF FILLET FROZEN,E3,0519,"F/F, FILLET/STEAK, GROUNDFISH",COD,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,10000,97325,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvwAAR'}]",2015-09-01
2015,09,0304715000,GROUNDFISH COD NSPF FILLET FROZEN,E3,0519,"F/F, FILLET/STEAK, GROUNDFISH",COD,4621,RUSSIAN FEDERATION,EUROPE,643,01,"PORTLAND, ME",E,74295,440489,IMP,"APEC, CCAMLR, ICCAT, NAFO","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVvwAAT'}]",2015-09-01
2015,08,0303690000,GROUNDFISH NSPF FROZEN,B2,0149,"F/F, WHOLE, GROUNDFISH",OTHER,4210,NETHERLANDS,EUROPE,528,01,"PORTLAND, ME",E,6044,20006,IMP,"EU, OECD",,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVv2AAW'}]",2015-08-01
2015,10,0304440020,GROUNDFISH HADDOCK FILLET FRESH,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,2041,26448,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVv6AAM'}]",2015-10-01
2015,09,0304721000,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,C3,0316,"F/F, BLOCKS, GROUNDFISH",HADDOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,25365,248812,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVv%2FAAV'}]",2015-09-01
2015,09,0304725000,GROUNDFISH HADDOCK FILLET FROZEN,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,28695,288878,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVv%2FAAc'}]",2015-09-01
2015,09,0304725000,GROUNDFISH HADDOCK FILLET FROZEN,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4039,NORWAY,EUROPE,578,01,"PORTLAND, ME",E,18000,216314,IMP,"CCAMLR, EFTA, ICCAT, NAFO, OECD","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVv%2FAAd'}]",2015-09-01
2015,09,0304725000,GROUNDFISH HADDOCK FILLET FROZEN,E3,0524,"F/F, FILLET/STEAK, GROUNDFISH",HADDOCK,4621,RUSSIAN FEDERATION,EUROPE,643,01,"PORTLAND, ME",E,14687,112542,IMP,"APEC, CCAMLR, ICCAT, NAFO","CCAMLR, NAFO",NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVv%2FAAe'}]",2015-09-01
2015,09,0304735000,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,E3,0531,"F/F, FILLET/STEAK, GROUNDFISH",POLLOCK,4000,ICELAND,EUROPE,352,01,"PORTLAND, ME",E,12182,67245,IMP,"EFTA, ICCAT, NAFO, OECD",NAFO,NE,"[{'rel': 'self', 'href': 'https://apps-st.fisheries.noaa.gov/ods/foss/trade_data/AACMnjABTAAAVwAAAC'}]",2015-09-01
