YYYY/MM,FishGroup,Country,AmountSold_by_Kilo,AvgPrice_per_Kilo,Imported
2008-12,Pollock,USA,118343.75085048671,1.2391387711318,No
2008-12,Redfish,USA,2930.2101949542325,1.8518807999999998,No
2009-01,Cod,NORWAY,996.0,17.728915662650603,Yes
2009-01,Cod,USA,3161.996171675845,3.7507192786113897,No
2009-01,Haddock,USA,521.17825294155,2.441218513664056,No
2009-01,Hake,USA,3049.9587230452416,4.698460307584771,No
2009-01,Pollock,USA,26463.517522294096,1.3428407606835553,No
2009-01,Redfish,USA,349.2665402654426,2.0723427999999995,No
2009-02,Cod,USA,3706.761255908048,4.29423124422418,No
2009-02,Haddock,USA,1691.9015521949364,4.338550307774798,No
2009-02,Hake,UKRAINE,46440.0,2.1102497846683894,Yes
2009-02,Hake,USA,4821.239034391415,3.4281166899426094,No
2009-02,Pollock,USA,13825.965472507734,1.8546690320461927,No
2009-02,Redfish,USA,640.4731881231234,2.2487124,No
2009-03,Cod,NORWAY,499.0,14.280561122244489,Yes
2009-03,Cod,USA,12236.575917845254,4.261120132794603,No
2009-03,Haddock,USA,1929.1306438297756,4.3214128740653655,No
2009-03,Hake,CROATIA,39251.0,1.9216325698708314,Yes
2009-03,Hake,USA,9861.563444040243,4.348654272048203,No
2009-03,Pollock,USA,48344.38588055992,2.1381285151781273,No
2009-03,Redfish,USA,5679.890411953081,1.212541,No
2009-04,Cod,NORWAY,224.0,27.772321428571427,Yes
2009-04,Cod,USA,34679.445890901836,5.607505973762343,No
2009-04,Haddock,USA,27408.805145557966,2.7884874803594477,No
2009-04,Hake,USA,5639.520643013309,6.089095540867046,No
2009-04,Pollock,USA,59953.18921174625,2.855132016337554,No
2009-04,Redfish,USA,8258.112509185257,1.6975574,No
2009-05,Cod,NORWAY,1155.0,15.827705627705628,Yes
2009-05,Cod,USA,5166.423238471937,5.817564417910447,No
2009-05,Haddock,USA,305.7216209596212,4.730283698813056,No
2009-05,Hake,USA,11333.018842249458,4.026911155381229,No
2009-05,Pollock,USA,31400.422748591598,1.5109433519371331,No
2009-05,Redfish,USA,3109.3793941813105,1.4991416,No
2009-06,Cod,USA,82141.13996969999,2.2743865019272187,No
2009-06,Haddock,USA,2438.969074035435,3.1373460538962243,No
2009-06,Hake,ROMANIA,46440.0,1.6599698535745047,Yes
2009-06,Hake,USA,19510.845406464607,2.0768331231087553,No
2009-06,Pollock,USA,185144.8322159828,1.4367563858854313,No
2009-06,Redfish,USA,5191.824441400333,1.1464024,No
2009-07,Cod,USA,107640.31896653392,2.1501510978609897,No
2009-07,Haddock,USA,2698.877811142057,2.5400853538823527,No
2009-07,Hake,POLAND,24000.0,1.65,Yes
2009-07,Hake,RUSSIAN FEDERATION,329520.0,1.4209365137169216,Yes
2009-07,Hake,UKRAINE,1081877.0,1.5054853740305043,Yes
2009-07,Hake,USA,58361.531692536584,1.8516092169976297,No
2009-07,Pollock,USA,157898.86692491226,1.6387417151197763,No
2009-07,Redfish,USA,7602.217162141322,1.4109568,No
2009-08,Cod,USA,74782.95579283506,2.881974611929543,No
2009-08,Haddock,USA,2021.2100044452106,2.307983826391382,No
2009-08,Hake,RUSSIAN FEDERATION,24000.0,1.6,Yes
2009-08,Hake,USA,64113.0897841805,2.0074923924779795,No
2009-08,Pollock,USA,207413.52251181612,1.4357341623328113,No
2009-08,Redfish,USA,14788.489626330162,1.1904948,No
2009-09,Cod,NORWAY,1102.0,20.67059891107078,Yes
2009-09,Cod,USA,49755.51342181419,3.2453653654632966,No
2009-09,Haddock,USA,668.595948508133,2.4428804925373133,No
2009-09,Hake,MONTENEGRO,40824.0,2.1641681363903587,Yes
2009-09,Hake,USA,44230.7517848881,2.125356368736155,No
2009-09,Pollock,USA,170373.12552730177,1.557017335797427,No
2009-09,Redfish,USA,6993.4954776786935,1.4991415999999997,No
2009-10,Cod,NORWAY,1948.0,16.22895277207392,Yes
2009-10,Cod,USA,40969.87235895529,4.960316161580106,No
2009-10,Haddock,USA,1776.2698333499652,2.989072887640449,No
2009-10,Hake,USA,29396.44927470494,2.615574053910011,No
2009-10,Pollock,USA,172011.95670909272,2.027916527860535,No
2009-10,Redfish,USA,6064.990792063939,1.4770954,No
2009-11,Cod,NORWAY,3297.0,15.549893842887473,Yes
2009-11,Cod,USA,39580.970870263365,3.586130832041804,No
2009-11,Haddock,USA,9121.753408750716,2.720780631516658,No
2009-11,Hake,USA,21557.91020674765,2.7669133709133757,No
2009-11,Pollock,USA,154530.93957235262,1.375908155275594,No
2009-11,Redfish,USA,8814.671009062788,1.4550492,No
2009-12,Cod,FRANCE,1198.0,4.722036727879799,Yes
2009-12,Cod,NORWAY,2218.0,17.95040577096483,Yes
2009-12,Cod,USA,12168.536981429908,4.21049301803407,No
2009-12,Haddock,USA,11150.674492656331,5.5976622796322655,No
2009-12,Hake,ITALY,154007.0,3.4000012986422696,Yes
2009-12,Hake,USA,5673.993704130417,3.5846180063953947,No
2009-12,Pollock,USA,114754.47015812251,1.7625643665235775,No
2009-12,Redfish,USA,2696.1562536854426,2.0723427999999995,No
2010-01,Cod,NORWAY,454.0,12.202643171806168,Yes
2010-01,Cod,USA,9652.91070569985,2.71770358183356,No
2010-01,Haddock,USA,502.1273507452532,2.609656689792231,No
2010-01,Hake,ITALY,154007.0,3.4000012986422696,Yes
2010-01,Hake,LITHUANIA,136181.0,1.747674051446237,Yes
2010-01,Hake,UKRAINE,23400.0,1.8076923076923077,Yes
2010-01,Hake,USA,9779.91672034183,2.808430867603543,No
2010-01,Pollock,USA,35419.709519100805,2.218577483184141,No
2010-01,Redfish,USA,4972.739066142918,1.6755112,No
2010-02,Cod,FRANCE,7185.0,4.724843423799583,Yes
2010-02,Cod,NORWAY,499.0,14.084168336673349,Yes
2010-02,Cod,USA,7596.774047228095,4.071232052937664,No
2010-02,Haddock,USA,135.17068701182066,3.836482683221477,No
2010-02,Hake,ITALY,154007.0,3.4000012986422696,Yes
2010-02,Hake,LITHUANIA,23587.0,1.8018399966083012,Yes
2010-02,Hake,UKRAINE,185642.0,1.9526831212764353,Yes
2010-02,Hake,USA,13915.323275666557,2.9117311324597432,No
2010-02,Pollock,USA,11082.635556240984,3.3427427809929195,No
2010-02,Redfish,USA,1827.979425025628,1.5652801999999997,No
2010-03,Cod,NORWAY,703.0,11.829302987197725,Yes
2010-03,Cod,USA,11664.141666137475,4.063990420968306,No
2010-03,Haddock,USA,223.6213043517704,3.4731485099391475,No
2010-03,Hake,ITALY,154007.0,3.4000012986422696,Yes
2010-03,Hake,RUSSIAN FEDERATION,23800.0,1.4,Yes
2010-03,Hake,UKRAINE,48000.0,1.5,Yes
2010-03,Hake,USA,15281.99871179614,3.385173691977086,No
2010-03,Pollock,USA,51228.32959875171,3.71530365113911,No
2010-03,Redfish,USA,3343.8869283595363,1.7196036,No
2010-04,Cod,FRANCE,972.0,8.602880658436215,Yes
2010-04,Cod,NORWAY,722.0,18.037396121883656,Yes
2010-04,Cod,USA,48569.36796364,5.619516609817234,No
2010-04,Haddock,USA,595.1138971795593,3.4081879277439024,No
2010-04,Hake,USA,10381.380918253488,4.615292548966662,No
2010-04,Pollock,FRANCE,1429.0,4.293911826452065,Yes
2010-04,Pollock,USA,81569.15931090165,1.6755347383080592,No
2010-04,Redfish,USA,6314.013299344105,1.8298345999999996,No
2010-05,Cod,NORWAY,1046.0,12.357552581261952,Yes
2010-05,Cod,USA,8223.639448068148,4.025773528747931,No
2010-05,Haddock,RUSSIAN FEDERATION,1021.0,7.382957884427032,Yes
2010-05,Haddock,USA,280.32041803122536,3.827762556634304,No
2010-05,Hake,ITALY,308014.0,3.4000012986422696,Yes
2010-05,Hake,UKRAINE,23520.0,1.5199829931972788,Yes
2010-05,Hake,USA,21650.44316027252,3.3244441911504046,No
2010-05,Pollock,FRANCE,522.0,4.076628352490421,Yes
2010-05,Pollock,USA,8043.109470112764,3.435308210421836,No
2010-05,Redfish,USA,3599.2597363718014,1.8298345999999996,No
2010-06,Cod,NORWAY,567.0,11.911816578483243,Yes
2010-06,Cod,USA,27812.95642786512,4.067254061731656,No
2010-06,Haddock,USA,6068.619535339424,3.3765323201883546,No
2010-06,Hake,ITALY,51191.0,3.4116153230059973,Yes
2010-06,Hake,RUSSIAN FEDERATION,23220.0,1.7800172265288545,Yes
2010-06,Hake,UKRAINE,70560.0,1.9,Yes
2010-06,Hake,USA,37473.12462011594,2.6251838083230443,No
2010-06,Pollock,USA,33504.64025546353,3.6549009052568873,No
2010-06,Redfish,USA,3402.400413676734,1.6755112,No
2010-07,Cod,NORWAY,1064.0,14.50187969924812,Yes
2010-07,Cod,USA,64125.790385644694,4.4875955254412085,No
2010-07,Haddock,USA,9822.55445382878,2.3943415239436616,No
2010-07,Hake,UKRAINE,19323.0,1.8630647414997672,Yes
2010-07,Hake,USA,17911.930400703975,2.879405449117475,No
2010-07,Pollock,USA,36919.74127060446,2.8170519732977852,No
2010-07,Redfish,USA,2569.150239043463,1.4109568,No
2010-08,Cod,USA,49734.64814798015,5.290947051983657,No
2010-08,Haddock,USA,422.2949986845806,2.5942528408163263,No
2010-08,Hake,RUSSIAN FEDERATION,23220.0,1.8,Yes
2010-08,Hake,UKRAINE,67540.0,1.6579952620669234,Yes
2010-08,Hake,USA,26561.94718364163,3.6401058752027864,No
2010-08,Pollock,USA,76441.74506264119,2.2429728659320576,No
2010-08,Redfish,USA,3185.583002966498,1.6755112000000003,No
2010-09,Cod,ICELAND,599.0,11.679465776293824,Yes
2010-09,Cod,NORWAY,747.0,15.194109772423026,Yes
2010-09,Cod,SPAIN,32231.0,2.314852160963048,Yes
2010-09,Cod,USA,42195.93399315983,5.052606491292756,No
2010-09,Haddock,USA,5444.475691955983,2.210984249187703,No
2010-09,Hake,UKRAINE,23220.0,1.7594315245478036,Yes
2010-09,Hake,USA,30472.37165588628,2.7519715546591246,No
2010-09,Pollock,USA,135421.0702978291,1.9550755241981295,No
2010-09,Redfish,USA,14093.131696165328,1.212541,No
2010-10,Cod,NORWAY,1679.0,14.188207266229899,Yes
2010-10,Cod,USA,42759.74997958832,5.278094706066681,No
2010-10,Haddock,USA,1966.3252624034983,3.189991055870819,No
2010-10,Hake,USA,17200.243125799458,3.2712537601054854,No
2010-10,Pollock,USA,109309.08728034765,2.3862053603195212,No
2010-10,Redfish,USA,8452.703867333146,1.5652801999999997,No
2010-11,Cod,FRANCE,3240.0,1.0450617283950616,Yes
2010-11,Cod,NORWAY,3777.0,14.950225046333069,Yes
2010-11,Cod,USA,30406.600684018114,4.925863024166479,No
2010-11,Haddock,USA,290.7530549482451,5.0132921226209035,No
2010-11,Hake,LITHUANIA,87480.0,1.80612711476909,Yes
2010-11,Hake,USA,5764.25869310811,4.212753329241422,No
2010-11,Pollock,USA,115169.96126316555,1.7341643412002863,No
2010-11,Redfish,USA,3452.7492266240897,2.1164351999999997,No
2010-12,Cod,NORWAY,7295.0,9.606168608636052,Yes
2010-12,Cod,USA,19890.502671662238,4.691200194399215,No
2010-12,Haddock,USA,19856.02961054513,2.6043550001827525,No
2010-12,Hake,ITALY,285025.0,3.3000017542320847,Yes
2010-12,Hake,UKRAINE,22000.0,2.272727272727273,Yes
2010-12,Hake,USA,4846.186644410374,3.2838768226881316,No
2010-12,Pollock,USA,75987.24496738668,1.9645397074741977,No
2010-12,Redfish,USA,3477.2432437336142,1.7196036,No
2011-01,Cod,NORWAY,225.0,20.182222222222222,Yes
2011-01,Cod,USA,10409.957271547933,5.298884381664487,No
2011-01,Haddock,USA,454.9536881639467,3.755151446061814,No
2011-01,Hake,UKRAINE,47174.0,2.0,Yes
2011-01,Hake,USA,7802.705228111875,2.925598152517149,No
2011-01,Pollock,USA,43907.34004046049,2.1600568358867345,No
2011-01,Redfish,USA,3809.726846349938,1.8739269999999997,No
2011-02,Cod,NORWAY,1737.0,12.857225100748416,Yes
2011-02,Cod,USA,1149.8580254193469,5.457543332544377,No
2011-02,Haddock,USA,147.4176955665829,5.35858328923077,No
2011-02,Hake,USA,5190.917255581461,2.0031604219503674,No
2011-02,Pollock,USA,37863.21452223059,2.32858358997053,No
2011-02,Redfish,USA,2832.2341265161344,1.3889106,No
2011-03,Cod,NORWAY,1177.0,14.26168224299065,Yes
2011-03,Cod,USA,14524.952145948057,4.858941997938917,No
2011-03,Haddock,USA,749.7890792971125,5.677556685662431,No
2011-03,Hake,USA,10972.86607215756,3.1271100708197266,No
2011-03,Pollock,USA,68978.78092369661,2.1718418040138876,No
2011-03,Redfish,USA,6648.764866507608,1.6534649999999995,No
2011-04,Cod,NORWAY,2991.0,12.812771648278165,Yes
2011-04,Cod,USA,23481.597735664196,7.0713603848091475,No
2011-04,Haddock,USA,388.27553047690765,5.7650813,No
2011-04,Hake,USA,8013.6259309994475,3.4823349929586236,No
2011-04,Pollock,USA,74596.98269996644,2.7701871110678713,No
2011-04,Redfish,USA,2055.6830655623194,1.8739269999999997,No
2011-05,Cod,NORWAY,863.0,14.398609501738123,Yes
2011-05,Cod,USA,29982.037720786346,4.360461794408388,No
2011-05,Haddock,USA,2555.542451760394,4.670746123500177,No
2011-05,Hake,USA,35104.91603995246,3.731327254875764,No
2011-05,Pollock,USA,42426.81278406257,2.483627995727802,No
2011-05,Redfish,USA,7947.854959131279,1.4991416,No
2011-06,Cod,NORWAY,679.0,13.634756995581737,Yes
2011-06,Cod,USA,54965.935172501384,4.208499305506729,No
2011-06,Haddock,RUSSIAN FEDERATION,2338.0,6.755774165953807,Yes
2011-06,Haddock,USA,452.23213070733283,4.691838230692076,No
2011-06,Hake,ITALY,154007.0,2.950002272623972,Yes
2011-06,Hake,USA,34568.769220999544,2.8380790583773994,No
2011-06,Pollock,USA,165683.4284366467,1.6674507076948768,No
2011-06,Redfish,USA,8561.5661655977,1.3889106,No
2011-07,Cod,NORWAY,1883.0,11.506107275624004,Yes
2011-07,Cod,USA,96760.43944081067,4.8024317860219385,No
2011-07,Haddock,USA,719.8519472743602,4.520790715816005,No
2011-07,Hake,GREECE,47600.0,2.1176470588235294,Yes
2011-07,Hake,ITALY,154007.0,2.950002272623972,Yes
2011-07,Hake,LITHUANIA,100800.0,2.0,Yes
2011-07,Hake,UKRAINE,46308.0,2.20005182689816,Yes
2011-07,Hake,USA,45492.193666028616,2.5224855244932347,No
2011-07,Pollock,USA,105573.29607823573,2.2794264169006095,No
2011-07,Redfish,USA,6563.489399533707,1.5211877999999999,No
2011-08,Cod,NORWAY,271.0,16.60147601476015,Yes
2011-08,Cod,USA,59527.719062695614,5.987180688455911,No
2011-08,Haddock,USA,331.122823888017,3.583655110410959,No
2011-08,Hake,GREECE,100800.0,1.875,Yes
2011-08,Hake,ITALY,154007.0,2.950002272623972,Yes
2011-08,Hake,LITHUANIA,50400.0,2.05,Yes
2011-08,Hake,RUSSIAN FEDERATION,25200.0,1.96,Yes
2011-08,Hake,SPAIN,22450.0,1.489977728285078,Yes
2011-08,Hake,USA,60412.67882900455,2.345739880218039,No
2011-08,Pollock,USA,147026.24488573996,2.254162107299691,No
2011-08,Redfish,USA,3183.7686313287554,1.8518808,No
2011-09,Cod,NORWAY,671.0,24.336810730253355,Yes
2011-09,Cod,USA,45695.40328945578,5.218555102565985,No
2011-09,Haddock,USA,825.0855022634287,4.157763032545355,No
2011-09,Hake,ALBANIA,23800.0,1.75,Yes
2011-09,Hake,ITALY,154007.0,2.950002272623972,Yes
2011-09,Hake,LITHUANIA,25000.0,1.2,Yes
2011-09,Hake,USA,54387.604212970946,2.4427841954530285,No
2011-09,Pollock,USA,123330.0977039127,2.0263558097552004,No
2011-09,Redfish,USA,4936.905226297503,2.1825737999999997,No
2011-10,Cod,NORWAY,700.0,17.702857142857145,Yes
2011-10,Cod,USA,36339.59593943627,5.504266759965051,No
2011-10,Haddock,USA,1016.0481171358331,5.638807752678571,No
2011-10,Hake,GERMANY,51710.0,1.6414619996132276,Yes
2011-10,Hake,LITHUANIA,22680.0,2.4,Yes
2011-10,Hake,UKRAINE,153722.0,2.1605951002458985,Yes
2011-10,Hake,USA,21576.50751603451,3.0066130930499493,No
2011-10,Pollock,USA,96828.47837722601,2.3291001137227716,No
2011-10,Redfish,USA,4013.3900626865407,2.1605275999999995,No
2011-11,Cod,NORWAY,315.0,25.64761904761905,Yes
2011-11,Cod,USA,37647.757890248664,5.034190629691923,No
2011-11,Haddock,USA,77.11079460405875,4.928752218823528,No
2011-11,Hake,ITALY,21305.0,2.9500117343346632,Yes
2011-11,Hake,USA,14759.459680126281,3.1840772642429083,No
2011-11,Pollock,USA,146970.45295787937,1.7614114591739862,No
2011-11,Redfish,USA,1869.709972693707,2.4471282,No
2011-12,Cod,NORWAY,585.0,23.897435897435894,Yes
2011-12,Cod,USA,11238.671517086847,6.99981042068854,No
2011-12,Haddock,USA,135.17068701182063,6.082309842281879,No
2011-12,Hake,USA,12725.549074216871,3.26495460099091,No
2011-12,Pollock,USA,82802.9320245666,1.8691065185237934,No
2011-12,Redfish,USA,5845.4518238970895,1.8959732,No
2012-01,Cod,NORWAY,538.0,22.46282527881041,Yes
2012-01,Cod,USA,7063.802378641217,7.256932916894626,No
2012-01,Haddock,USA,444.97464415636256,6.171924706422018,No
2012-01,Hake,ITALY,264012.0,2.9499984849173524,Yes
2012-01,Hake,USA,6973.537389663526,3.2610580153636004,No
2012-01,Pollock,USA,51947.2743602072,2.4403732738884427,No
2012-01,Redfish,USA,9382.115738766772,1.6975574,No
2012-02,Cod,USA,6744.019377489092,6.246067462469733,No
2012-02,Haddock,USA,4046.048752165906,4.777960223452915,No
2012-02,Hake,ITALY,132006.0,2.950002272623972,Yes
2012-02,Hake,USA,9506.853788861574,2.3644404867503215,No
2012-02,Pollock,USA,30466.474948063616,2.5820896619679297,No
2012-02,Redfish,USA,7935.607950576517,1.7857422,No
2012-03,Cod,NORWAY,1105.0,21.257013574660633,Yes
2012-03,Cod,USA,36125.04649327322,5.330411686414203,No
2012-03,Haddock,USA,2025.7459335395672,6.392499565517241,No
2012-03,Hake,USA,40352.078816303954,2.852809653848315,No
2012-03,Pollock,USA,116215.94651232412,2.542975545689507,No
2012-03,Redfish,USA,6607.9415046584,1.7857422,No
2012-04,Cod,USA,21490.778456151173,8.406787142151586,No
2012-04,Haddock,USA,538.86837640954,7.24726142962963,No
2012-04,Hake,USA,27871.923506091756,4.777273444041207,No
2012-04,Pollock,USA,126286.6162876142,2.2046787552364466,No
2012-04,Redfish,USA,10464.842013589643,1.6534649999999993,No
2012-05,Cod,NORWAY,450.0,24.266666666666666,Yes
2012-05,Cod,USA,5965.200351988097,8.491604139183332,No
2012-05,Haddock,USA,123.37727136649401,5.532785677941176,No
2012-05,Hake,USA,42239.47891246565,3.7434952814565827,No
2012-05,Pollock,USA,88607.56048661449,2.4232153421313973,No
2012-05,Redfish,USA,9957.271547931165,1.6534649999999997,No
2012-06,Cod,USA,41284.21224519418,6.086749300375757,No
2012-06,Haddock,USA,867.7232357503788,6.223435973026659,No
2012-06,Hake,USA,53486.768694831764,3.4365485985651048,No
2012-06,Pollock,USA,132344.8031860366,1.989479402752853,No
2012-06,Redfish,USA,4776.786929266722,1.8077883999999995,No
2012-07,Cod,NORWAY,3438.0,16.760325770796975,Yes
2012-07,Cod,USA,43039.16321180068,7.183247464142909,No
2012-07,Haddock,USA,1551.7413431793238,5.075755720900321,No
2012-07,Hake,LITHUANIA,46440.0,2.275,Yes
2012-07,Hake,RUSSIAN FEDERATION,46440.0,2.2,Yes
2012-07,Hake,USA,55085.683700592395,3.824112470764061,No
2012-07,Pollock,USA,157171.7574910869,2.0715633978863157,No
2012-07,Redfish,USA,4410.737451352161,1.3448181999999995,No
2012-08,Cod,NORWAY,452.0,16.51991150442478,Yes
2012-08,Cod,USA,42229.499868458064,6.796590793024704,No
2012-08,Haddock,USA,2170.442071649536,4.869210811034482,No
2012-08,Hake,LITHUANIA,23220.0,2.2,Yes
2012-08,Hake,RUSSIAN FEDERATION,23220.0,2.15,Yes
2012-08,Hake,USA,44865.32826518856,3.4046638218519676,No
2012-08,Pollock,USA,140626.50252651252,2.1179435927722654,No
2012-08,Redfish,USA,5281.635837468589,1.212541,No
2012-09,Cod,NORWAY,1896.0,15.789556962025317,Yes
2012-09,Cod,USA,26249.421669040472,7.87688973139796,No
2012-09,Haddock,USA,752.5106367537264,6.820647774683543,No
2012-09,Hake,LITHUANIA,23220.0,2.05,Yes
2012-09,Hake,RUSSIAN FEDERATION,23220.0,2.0800172265288546,Yes
2012-09,Hake,UKRAINE,88000.0,0.95,Yes
2012-09,Hake,USA,44144.11553918589,3.7712981213140018,No
2012-09,Pollock,USA,101743.15755096117,3.065637704862575,No
2012-09,Redfish,USA,3675.463345156989,1.6534649999999995,No
2012-10,Cod,NORWAY,5706.0,20.89519803715387,Yes
2012-10,Cod,USA,16357.46750006804,7.231801010731517,No
2012-10,Haddock,USA,1492.7742649526904,6.2585417094500135,No
2012-10,Hake,LITHUANIA,22000.0,2.05,Yes
2012-10,Hake,RUSSIAN FEDERATION,469090.0,2.0425717879298215,Yes
2012-10,Hake,UKRAINE,22000.0,1.9,Yes
2012-10,Hake,USA,30693.72499569087,4.452427654811728,No
2012-10,Pollock,USA,80818.00945287624,3.3928018254381973,No
2012-10,Redfish,USA,7536.446190273155,1.4991416,No
2012-11,Cod,NORWAY,3873.0,14.684224115672606,Yes
2012-11,Cod,USA,19927.243697326525,4.207126749358099,No
2012-11,Haddock,USA,392.81145957126404,6.160309077136258,No
2012-11,Hake,RUSSIAN FEDERATION,120000.0,2.1,Yes
2012-11,Hake,UKRAINE,43200.0,2.129861111111111,Yes
2012-11,Hake,USA,17705.999219820198,4.065300642249263,No
2012-11,Pollock,USA,107421.68718418595,2.549829528653346,No
2012-11,Redfish,USA,7415.790476363274,1.5432339999999998,No
2012-12,Cod,NORWAY,2201.0,21.800090867787368,Yes
2012-12,Cod,USA,7645.762081447143,5.522473698528715,No
2012-12,Haddock,ICELAND,1161.0,9.459086993970717,Yes
2012-12,Haddock,USA,1388.9014886919288,11.811975243435661,No
2012-12,Hake,RUSSIAN FEDERATION,120000.0,2.175,Yes
2012-12,Hake,UKRAINE,63051.0,2.14927598293445,Yes
2012-12,Hake,UNITED KINGDOM,44000.0,1.975,Yes
2012-12,Hake,USA,21040.360697081585,4.568733938735825,No
2012-12,Pollock,USA,113914.86968275714,3.0202472333783277,No
2012-12,Redfish,USA,8699.458410066134,1.4550492,No
2013-01,Cod,NORWAY,270.0,24.58888888888889,Yes
2013-01,Cod,USA,5696.219756692764,8.711077191447682,No
2013-01,Haddock,USA,1434.7143725449282,6.469859212140373,No
2013-01,Hake,UKRAINE,39498.0,2.230011646159299,Yes
2013-01,Hake,USA,23562.79086645318,5.187792511201802,No
2013-01,Pollock,USA,98880.98629242228,2.4446480467451086,No
2013-01,Redfish,USA,6773.049323692972,1.8077883999999995,No
2013-02,Cod,ICELAND,1597.0,12.122730118973074,Yes
2013-02,Cod,NORWAY,1400.0,4.347142857142857,Yes
2013-02,Cod,USA,8707.623082435977,6.009741063041099,No
2013-02,Haddock,ICELAND,2077.0,13.08955223880597,Yes
2013-02,Haddock,NORWAY,5476.0,3.149926953981008,Yes
2013-02,Haddock,USA,6128.040206475493,6.64119337157661,No
2013-02,Hake,USA,25094.120528707896,4.547336491408637,No
2013-02,Pollock,USA,36272.01059593037,3.429512121226521,No
2013-02,Redfish,USA,7662.998612005697,1.6534649999999995,No
2013-03,Cod,ICELAND,4763.0,11.85702288473651,Yes
2013-03,Cod,NORWAY,1157.0,13.504753673293,Yes
2013-03,Cod,RUSSIAN FEDERATION,200442.0,5.737490146775626,Yes
2013-03,Cod,USA,13984.722990810209,6.663634314475688,No
2013-03,Haddock,ICELAND,8665.0,13.647085978072706,Yes
2013-03,Haddock,NORWAY,269216.0,3.1667062878877927,Yes
2013-03,Haddock,RUSSIAN FEDERATION,849.0,6.818610129564193,Yes
2013-03,Haddock,USA,4253.79430468743,6.886670558498613,No
2013-03,Hake,UNITED KINGDOM,22000.0,2.0554545454545456,Yes
2013-03,Hake,USA,40080.376663552,3.7302977777641972,No
2013-03,Pollock,USA,51212.9074398309,3.1766163674877106,No
2013-03,Redfish,USA,3404.214785314476,2.0943889999999996,No
2013-04,Cod,GREENLAND,39517.0,5.092694283472936,Yes
2013-04,Cod,ICELAND,469516.0,5.883290452295555,Yes
2013-04,Cod,NORWAY,125615.0,4.644652310631692,Yes
2013-04,Cod,POLAND,39798.0,3.0,Yes
2013-04,Cod,USA,17290.961707686587,7.400774587518361,No
2013-04,Haddock,ICELAND,377243.0,8.025983252174328,Yes
2013-04,Haddock,NORWAY,924391.0,3.452068442899163,Yes
2013-04,Haddock,USA,3068.1024394226674,6.982270123950324,No
2013-04,Hake,USA,34071.63139225808,4.209832465861678,No
2013-04,Pollock,ICELAND,16378.0,4.476370741238246,Yes
2013-04,Pollock,USA,82117.55313840935,2.419615811799732,No
2013-04,Redfish,USA,11411.03682267239,1.4550492,No
2013-05,Cod,GREENLAND,24291.0,5.092462228809024,Yes
2013-05,Cod,ICELAND,504482.0,5.471578767924326,Yes
2013-05,Cod,NORWAY,79187.0,4.20656168310455,Yes
2013-05,Cod,RUSSIAN FEDERATION,377634.0,5.894940603865118,Yes
2013-05,Cod,USA,4624.833304605782,7.940919722106707,No
2013-05,Haddock,ICELAND,249561.0,7.609554377486867,Yes
2013-05,Haddock,NORWAY,191063.0,3.4768584184274296,Yes
2013-05,Haddock,RUSSIAN FEDERATION,116199.0,5.497844215526812,Yes
2013-05,Haddock,USA,1067.7577088114958,5.779026411214953,No
2013-05,Hake,USA,41629.39644927471,4.151898291646054,No
2013-05,Pollock,ICELAND,14839.0,4.532246108228318,Yes
2013-05,Pollock,USA,42066.20642106123,4.048493184656027,No
2013-05,Redfish,USA,6559.407063348786,1.763696,No
2013-06,Cod,ICELAND,539132.0,5.443025084765883,Yes
2013-06,Cod,NORWAY,72498.0,6.136389969378466,Yes
2013-06,Cod,RUSSIAN FEDERATION,371422.0,6.1395313147848,Yes
2013-06,Cod,USA,11271.783799475646,6.564677899822936,No
2013-06,Haddock,DENMARK,53221.0,3.138216117697901,Yes
2013-06,Haddock,ICELAND,221295.0,7.161589733161617,Yes
2013-06,Haddock,NORWAY,384288.0,4.039262220001666,Yes
2013-06,Haddock,RUSSIAN FEDERATION,163067.0,6.617813536767096,Yes
2013-06,Haddock,USA,597.8354546361732,6.955592827010622,No
2013-06,Hake,USA,32075.822590741263,3.450861460742416,No
2013-06,Pollock,ICELAND,21328.0,7.27456864216054,Yes
2013-06,Pollock,USA,94299.69790712232,2.486597467480218,No
2013-06,Redfish,USA,7036.586804075079,1.5652801999999995,No
2013-07,Cod,ICELAND,412093.0,5.294365592232821,Yes
2013-07,Cod,NORWAY,178606.0,4.702921514394813,Yes
2013-07,Cod,RUSSIAN FEDERATION,206411.0,8.571587754528586,Yes
2013-07,Cod,USA,9896.943690976223,8.032270616279389,No
2013-07,Haddock,DENMARK,38733.0,4.1667570288900935,Yes
2013-07,Haddock,ICELAND,111315.0,7.560095225261646,Yes
2013-07,Haddock,NORWAY,370623.0,3.9296643759291787,Yes
2013-07,Haddock,RUSSIAN FEDERATION,105002.0,5.805727509952192,Yes
2013-07,Haddock,USA,136.53146574012754,6.26829863255814,No
2013-07,Hake,RUSSIAN FEDERATION,72619.0,1.9494484914416337,Yes
2013-07,Hake,UKRAINE,200000.0,1.76,Yes
2013-07,Hake,USA,50945.741216173315,4.1072037623740165,No
2013-07,Pollock,USA,84317.93234208164,3.9488095918811763,No
2013-07,Redfish,ICELAND,16612.0,3.0000601974476284,Yes
2013-07,Redfish,USA,5991.508740735366,1.6534649999999995,No
2013-08,Cod,GREENLAND,11307.0,5.092774387547537,Yes
